region,site,subsite,longitude,latitude,date_set,date_recovered,crop_type,crop_stage,biomass_comments,burrow_effort,burrow_total,burrow_comments
Goondiwindi,Trevanna Downs,Trevanna Downs,150.46645,-28.1423,2022-11-07,2022-11-08,barley,stubble  (heads harvested),85% and high biomass,200,0,"no sign of mouse activity

S -28.08055
E 150.31738"
Goondiwindi,Yarrabilla,Yarrabilla,150.28865,-28.27324,2022-11-07,2022-11-08,sorghum,stubble  (heads harvested),60% and medium biomass,200,0,"S 28.27324
E 150.28865"
Downs Central,Anchorfield,Anchorfield,151.33328,-27.73779,2022-11-08,2022-11-09,wheat,firm grain,90% and high biomass,200,0,"No activity

Pic 111
S 27.73779
E 151.33328"
Downs Central,Formartin,Formartin,151.42749,-27.46792,2022-11-08,2022-11-09,sorghum,young (no flowers/head),60% and medium biomass,200,0,"No activity

Pic 113
S 27.46792
E 151.42749"
Downs Central,Rothes,Rothes,151.31515,-27.58428,2022-11-08,2022-11-09,wheat,soft grain,85% and high biomass,200,0,"No activity

Pic 110
S 27.58428
E 151.31516"
Downs Central,Trifel,TriWLine,151.45981,-27.74426,2022-11-08,2022-11-09,sorghum,fallow,15% and low biomass,200,0,"No activity

P112
S 27.74426
E 151.45981"
Moree,Alawah,Alawah,150.076595,-28.978815,2022-11-30,2022-12-01,wheat,stubble  (heads harvested),70% ground cover & medium biomass. Lots of seed on ground. Rain overnight.,400,0,
Moree,Boonery,Boonery,149.99117,-29.00356,2022-11-30,2022-12-01,wheat,stubble  (heads harvested),100% ground cover & medium biomass. No biomass photo taken.,400,0,Lots of big rocks for mice. Rain overnight.
Moree,Glenayr,Glenayr,150.12524,-28.89312,2022-11-30,2022-12-01,wheat,stubble  (heads harvested),90% ground cover & medium biomass,400,0,Rain overnight.
Moree,Kingsley,Kingsley,149.89978,-29.42085,2022-11-30,2022-12-01,canola,stubble  (heads harvested),90% ground cover & low biomass,400,0,Lots of cracks large enough for a mouse
Moree,Leverton,Leverton,150.029643,-29.183199,2022-11-30,2022-12-01,sorghum,young (no flowers/head),60% ground cover & low biomass. Very young sorghum with cereal stubble.,400,0,
Moree,Lorne,Lorne,150.02315,-29.1274,2022-11-30,2022-12-01,bean unknown,young (no flowers/head),30% ground cover & low biomass,400,0,
Moree,Tycannah,Tycanna,149.846743,-29.612732,2022-11-30,2022-12-01,wheat,stubble  (heads harvested),50% ground cover & low biomass,400,0,Lots of cracks large enough for a mouse
Moree,Wallan,Wallen,149.98903,-29.30027,2022-11-30,2022-12-01,sorghum,young (no flowers/head),70% ground cover & medium biomass,400,0,
Moree,Windoondilla,Windoondilla,149.832756,-29.74091,2022-11-30,2022-12-01,cereal,stubble  (heads harvested),90% ground cover & low biomass,400,0,
Central West,Helen Longhurst GR4,GR4,147.81459,-33.1564,2022-12-07,2022-12-08,pasture,NA,NA,400,0,
Central West,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2022-12-07,2022-12-08,canola,stubble,NA,400,0,
Central West,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2022-12-07,2022-12-08,wheat,ripening/ripe,NA,400,0,
Central West,Ross Armstrong GR3,GR3,148.00617,-33.14409,2022-12-07,2022-12-08,wheat,ripening/ripe,NA,400,0,
Central West,Steven Hodges STH02,STH02,147.70875,-33.23237,2022-12-07,2022-12-08,canola,ripening/ripe,NA,400,0,
Central West,Steven Hodges STH03,STH03,147.78694,-33.24196,2022-12-07,2022-12-08,barley,ripening/ripe,NA,400,0,
Central West,Tim Moon,Tim Moon,147.48473,-33.11158,2022-12-07,2022-12-08,wheat,ripening/ripe,NA,400,0,
Downs Central,Anchorfield,Anchorfield,151.33328,-27.73779,2023-01-11,2023-01-12,wheat,stubble  (heads harvested),"50% and medium biomass. Paddock has been cultivated, no sign of activity not a lot of grain left on surface",200,0,
Downs Central,Rothes,Rothes,151.31515,-27.58428,2023-01-11,2023-01-12,wheat,stubble  (heads harvested),95% and high biomass. A lot of stubble/residue on the ground. Not a lot of grain on ground,200,0,
Downs Central,Trifel,TriWLine,151.45981,-27.74426,2023-01-11,2023-01-12,chickpea/mung beans,young (no flowers/head),40% and low biomass. Not much ground cover,200,0,
Downs Central,Waddells 1,Waddells 1,151.44809,-27.39602,2023-01-11,2023-01-12,wheat,stubble  (heads harvested),50% and medium biomass,200,0,"soil cracked, heads with grain on ground
no activity"
Downs Southern,Brice,Brice,151.766667,-27.798912,2023-01-12,2023-01-13,corn,mature (flowers/heads),90% and high biomass,200,0,nothing to see
Downs Southern,D Peters,D Peters,151.935791,-28.040614,2023-01-12,2023-01-13,sorghum,young (no flowers/head),75% and high biomass,200,0,no activity
Downs Southern,Free,Free,151.910441,-27.95904,2023-01-12,2023-01-13,barley,stubble  (heads harvested),85% and medium biomass,200,0,no activity
Downs Southern,Jubb,Jubb,151.919902,-28.128233,2023-01-12,2023-01-13,barley,cultivated,25% and low biomass,200,0,no activity
Downs Southern,Kath,Kath,151.860666,-27.687003,2023-01-12,2023-01-13,wheat,stubble  (heads harvested),90% and high biomass,200,0,"no mouse activity, few cards pulled out of ground but still intact. Bird?"
Downs Southern,Meara,Meara,151.693938,-27.89735,2023-01-12,2023-01-13,barley,stubble  (heads harvested),85% and medium biomass,200,0,"no activity.
Barley grazed by sheep after harvest
ground has set hard"
Moree,Alawah,Alawah,150.076595,-28.978815,2023-01-22,2023-01-23,wheat,stubble  (heads harvested),80% and medium biomass,400,0,
Moree,Boonery,Boonery,149.99117,-29.00356,2023-01-22,2023-01-23,wheat,stubble  (heads harvested),80% and medium biomass,400,0,
Moree,Glenayr,Glenayr,150.12524,-28.89312,2023-01-22,2023-01-23,wheat,stubble  (heads harvested),90% and medium biomass,400,0,
Moree,Kingsley,Kingsley,149.89978,-29.42085,2023-01-22,2023-01-23,canary ,stubble  (heads harvested),40% and medium biomass,400,0,"sunny, shower previous evening."
Moree,Leverton,Leverton,150.029643,-29.183199,2023-01-22,2023-01-23,sorghum,mature (flowers/heads),60% and high biomass,400,0,"lots of cracks, big enough for a mouse"
Moree,Lorne,Lorne,150.02315,-29.1274,2023-01-22,2023-01-23,sorghum,stubble  (heads harvested),30% and low biomass,400,1,
Moree,Tycannah,Tycanna,149.846743,-29.612732,2023-01-22,2023-01-23,wheat,stubble  (heads harvested),0%? and medium biomas,400,0,"as previous, pig activity in area"
Moree,Wallan,Wallen,149.98903,-29.30027,2023-01-22,2023-01-23,sorghum,mature (flowers/heads),70% and high biomass,400,0,"N 29 17 983 E 149 59372 (4)
N 29 18 007 E 149 59355 (2)
N 29 18 020 E 149 59355 (1)
rain overnight, can't assess burrows"
Moree,Windoondilla,Windoondilla,149.832756,-29.74091,2023-01-22,2023-01-23,wheat,stubble  (heads harvested),60% and medium biomass,400,0,"overcast, showers the previous night"
Downs Central,Birrageela,Birrageela,151.40418,-27.2934,2023-01-24,2023-01-25,wheat,stubble  (heads harvested),50% and medium biomass,200,0,header chaff on ground - ground cracked. No activity
Downs Central,Kummerow,Kummerow,151.54674,-27.30968,2023-01-24,2023-01-25,sorghum,mature (flowers/heads),80% and high biomass,200,0,cracks in ground
Downs Northern,Avoca,Avoca,151.23184,-27.00914,2023-01-24,2023-01-25,sorghum,mature (flowers/heads),90% and high biomass,200,0,"thick standing sorghum crop, very little left over stubble from previous crop"
Downs Northern,Bellfields,Bellfields,151.30614,-27.10451,2023-01-24,2023-01-25,sorghum,mature (flowers/heads),80% and high biomass,200,0,"grain in heads are at a milky stage. Ground dry and cracked 
no activity"
Downs Northern,Gosden,Gosden,150.73264,-26.795783,2023-01-24,2023-01-25,wheat,stubble  (heads harvested),65% and medium biomass,200,0,"young mung beans emerging
no activity. 10 mm rain last  night"
Downs Northern,Milne,Milne,151.24127,-27.09526,2023-01-24,2023-01-25,wheat,stubble  (heads harvested),85% and high biomass,200,0,a lot of ground cover
Downs Northern,Prospect,Prospect,150.90764,-26.90511,2023-01-24,2023-01-25,wheat,stubble  (heads harvested),80% and high biomass,200,0,no activity
CW Gin Gin,Berida,Berida,148.383026,-31.66416,2023-02-01,2023-02-02,wheat,fallow,70% cover and high biomass,400,0,
CW Gin Gin,Dunromin,Dunromin,148.506767,-31.388152,2023-02-01,2023-02-02,wheat,fallow,50% cover and medium biomass,400,0,
CW Gin Gin,Glenaire,Glenaire,148.512056,-31.493321,2023-02-01,2023-02-02,wheat,fallow,30% cover and low biomass,400,0,
CW Gin Gin,Hallerton,Hallerton,148.241956,-31.720368,2023-02-01,2023-02-02,barley,fallow,20% cover and low biomass,400,1,
CW Gin Gin,Karamea,Karamea,148.11238,-31.911253,2023-02-01,2023-02-02,canola,fallow,40% cover and medium biomass,400,4,
CW Gin Gin,Kareelah,Kareelah,148.383026,-31.66416,2023-02-01,2023-02-02,barley,z22-23,80% cover and high biomass,400,0,
CW Gin Gin,Kirbin,Kirbin,148.58773,-31.553163,2023-02-01,2023-02-02,grazing canola,n/a,N/A,400,0,
CW Gin Gin,Old Bundemar,Old Bundemar,148.159382,-31.85596,2023-02-01,2023-02-02,canola,fallow,20% cover and low biomass,400,0,
CW Gin Gin,Quandong,Quandong,148.241956,-31.789133,2023-02-01,2023-02-02,wheat,fallow,40% cover and medium biomass,400,2,
CW Gin Gin,Rosewood,Rosewood,148.514731,-31.604875,2023-02-01,2023-02-02,wheat,fallow,40% cover and low biomass,400,0,
Goondiwindi,Billa Billa,Billa Billa,150.28244,-28.17448,2023-02-01,2023-02-02,wheat,stubble  (heads harvested),50% and medium biomass,200,0,no activity
Goondiwindi,Boongalla,Boongalla,150.23289,-27.53358,2023-02-01,2023-02-02,wheat,stubble  (heads harvested),65% and medium biomass,200,0,nothing to see
Goondiwindi,Booroondoo,Booroondoo,150.36768,-27.75816,2023-02-01,2023-02-02,fallow (bare surface),fallow,10% and low biomass,200,0,no activity
Goondiwindi,Killawarra,Killawarra,150.28199,-27.61304,2023-02-01,2023-02-02,barley,stubble  (heads harvested),60% and medium biomass,200,0,no activity
Goondiwindi,Murra Cul Cul,Murra Cul Cul,150.33084,-28.10148,2023-02-01,2023-02-02,wheat,stubble  (heads harvested),80% and high biomass,200,2,grain in heads on the ground
Goondiwindi,Tingan,Tingan,150.29406,-28.3568,2023-02-01,2023-02-02,sorghum,young (no flowers/head),70% and high biomass,200,0,no activity
Goondiwindi,Traighli,Traighli,150.34404,-27.68009,2023-02-01,2023-02-02,wheat,stubble  (heads harvested),90% and high biomass,200,0,no activity
Goondiwindi,Trevanna Downs,Trevanna Downs,150.46645,-28.1423,2023-02-01,2023-02-02,barley,stubble  (heads harvested),60% and medium biomass,200,0,no activity
Goondiwindi,Yarrabilla,Yarrabilla,150.28865,-28.27324,2023-02-01,2023-02-02,sorghum,mature (flowers/heads),80% and high biomass,200,0,"no mouse activity
forrage sorghum is currently being grazed by cattle"
Liverpool Plains,Baker,Baker,150.373962,-31.203925,2023-02-16,2023-02-17,fallow (bare surface),fallow,5% cover and low biomass,400,0,
Liverpool Plains,Donaldson,Donaldson,150.064208,-30.739469,2023-02-16,2023-02-17,cereal,fallow,90% cover and medium biomass,400,0,
Liverpool Plains,Grant,Grant,150.553969,-31.394433,2023-02-16,2023-02-17,sorghum,fallow,80% cover and medium biomass,400,0,
Liverpool Plains,Hobdon,Hobdon,150.005986,-30.603342,2023-02-16,2023-02-17,fallow (bare surface),n/a,70% cover and medium biomass,400,0,
Liverpool Plains,Hubbard,Hubbard,150.278447,-31.128569,2023-02-16,2023-02-17,fallow (bare surface),fallow,80% cover and medium biomass,400,0,
Liverpool Plains,Loveridge,Loveridge,150.117565,-30.835795,2023-02-16,2023-02-17,cereal,stubble  (heads harvested),80% cover and high biomass,400,0,
Liverpool Plains,Martin,Martin,150.278525,-31.050592,2023-02-16,2023-02-17,canola,mulch (stubble cut/unploughed),70% cover and medium biomass,400,0,
Liverpool Plains,McCliven,McCliven,150.130513,-30.797929,2023-02-16,2023-02-17,weedy fallow  (broadleaf weeds),fallow,80% cover and medium biomass,400,0,
Liverpool Plains,Pursehouse1,Pursehouse1,150.511622,-31.343866,2023-02-16,2023-02-17,fallow (bare surface),fallow,70% cover and medium biomass,400,0,
Liverpool Plains,Pursehouse2,Pursehouse2,150.480243,-31.275183,2023-02-16,2023-02-17,sorghum,fallow,20% cover and low biomass,400,0,
Coonamble,Chadwick,Chadwick,148.325294,-30.86931,2023-02-28,2023-03-01,barley,stubble  (heads harvested),90% Ground cover and high biomass.,400,2,
Coonamble,McRae,McRae,148.28573,-30.797242,2023-02-28,2023-03-01,wheat,stubble  (heads harvested),75% Ground cover and high biomass.,400,1,
Coonamble,Peters,Peters,148.264037,-30.700253,2023-02-28,2023-03-01,wheat,stubble  (heads harvested),70% Groundcover and High biomass.,400,0,
Coonamble,Younghusband,Younghusband,148.219118,-30.606488,2023-02-28,2023-03-01,canola,stubble  (heads harvested),45% Ground cover and Medium biomass.,400,0,
Central West,Col Hall,Col Hall,147.4138,-33.1442,2023-03-01,2023-03-02,pasture,NA,NA,400,0,
Central West,Helen Longhurst GR4,GR4,147.81459,-33.1564,2023-03-01,2023-03-02,fallow,NA,NA,400,0,
Central West,James Nixon,Nixon,147.57302,-33.14626,2023-03-01,2023-03-02,pasture,NA,NA,400,0,
Central West,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2023-03-01,2023-03-02,fence line,NA,NA,200,1,
Central West,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2023-03-01,2023-03-02,fence line,NA,NA,200,1,
Central West,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2023-03-01,2023-03-02,canola,stubble,NA,400,0,
Central West,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2023-03-01,2023-03-02,wheat,stubble,NA,400,1,
Central West,Ross Armstrong GR3,GR3,148.00617,-33.14409,2023-03-01,2023-03-02,wheat,stubble,NA,400,0,
Central West,Steven Hodges STH02,STH02,147.70875,-33.23237,2023-03-01,2023-03-02,fallow,NA,NA,400,0,
Central West,Steven Hodges STH03,STH03,147.78694,-33.24196,2023-03-01,2023-03-02,pasture,NA,NA,400,1,
Central West,Tim Moon,Tim Moon,147.48473,-33.11158,2023-03-01,2023-03-02,fallow,NA,NA,400,0,
CIA,Community Farm,Comm Farm,145.950979,-34.74063,2023-03-06,2023-03-07,fallow,NA,NA,400,0,
CIA,David Bellato,DBela,145.896168,-34.804647,2023-03-06,2023-03-07,corn,ripening/ripe,NA,400,9,
CIA,Ian Southerland,Ian South 1,145.767316,-34.901548,2023-03-06,2023-03-07,wheat,stubble,NA,400,1,
Condobolin,Nth Condobolin Kiacatoo,Nth Condobolin Kiacatoo,146.8625,-32.9581,2023-03-07,2023-03-08,wheat,stubble,NA,400,0,
Condobolin,Ungarie,Ungarie,146.765,-33.568600000000004,2023-03-07,2023-03-08,canola,stubble,NA,400,0,
Condobolin,Weethalle,Weethalle,146.51,-33.7883,2023-03-07,2023-03-08,barley,stubble,NA,400,0,
Moree,Alawah,Alawah,150.076595,-28.978815,2023-03-07,2023-03-08,wheat,fallow,20% Ground cover and low biomass.,400,0,Paddock recently burnt. Fresh pig scat present.
Moree,Boonery,Boonery,149.99117,-29.00356,2023-03-07,2023-03-08,wheat,stubble  (heads harvested),90% Ground cover and high biomass.,400,0,"pig scats. 7 x kangaroo, 7 x emu."
Moree,Glenayr,Glenayr,150.12524,-28.89312,2023-03-07,2023-03-08,wheat,stubble  (heads harvested),80% Groundcover and medium biomass,400,0,
Moree,Kingsley,Kingsley,149.89978,-29.42085,2023-03-07,2023-03-08,chickpea/mung beans,fallow,30% Ground cover and low biomass. Noted as fallow/stubble - old chickpea,400,0,
Moree,Leverton,Leverton,150.029643,-29.183199,2023-03-07,2023-03-08,sorghum,mature (flowers/heads),70& Ground cover and high biomass.,400,0,Pig scats and tracks present
Moree,Lorne,Lorne,150.02315,-29.1274,2023-03-07,2023-03-08,chickpea/mung beans,fallow,10% Ground cover and low biomass.,400,0,freshly ploughed
Moree,Tycannah,Tycanna,149.846743,-29.612732,2023-03-07,2023-03-08,wheat,stubble  (heads harvested),80% Ground cover and Medium biomass.,400,1,
Moree,Wallan,Wallen,149.98903,-29.30027,2023-03-07,2023-03-08,sorghum,stubble  (heads harvested),80% ground cover and high biomass.,400,0,pig scats present
Moree,Windoondilla,Windoondilla,149.832756,-29.74091,2023-03-07,2023-03-08,wheat,stubble  (heads harvested),80% Ground cover and medium biomass.,400,0,
Northern Mallee,Colin Aikman,CAik,141.870913,-35.218871,2023-03-08,2023-03-09,lentils,stubble,NA,400,0,
Northern Mallee,Colin Beer,CBee,141.293619,-35.231295,2023-03-08,2023-03-09,lentils,stubble,NA,400,1,
Northern Mallee,David Allen,DAlle,141.194131,-35.271539,2023-03-08,2023-03-09,wheat,stubble,NA,400,0,
Northern Mallee,Jack Pryse,JPryse,141.948382,-35.152942,2023-03-08,2023-03-09,fallow,NA,NA,400,0,
Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2023-03-08,2023-03-09,wheat,stubble,NA,400,0,
Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2023-03-08,2023-03-09,fence line,NA,NA,200,0,
Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2023-03-08,2023-03-09,fence line,NA,NA,200,0,
Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2023-03-08,2023-03-09,wheat,stubble,NA,400,3,
Northern Mallee,Ken McDonald,KMcD,141.598449,-35.200863,2023-03-08,2023-03-09,wheat,stubble,NA,400,1,
Northern Mallee,Kieran Hayter,KHayt,141.710731,-35.181655,2023-03-08,2023-03-09,barley,stubble,NA,400,1,
Northern Mallee,Robert McKee,RMcK,141.363881,-35.262963,2023-03-08,2023-03-09,vetch,stubble,NA,400,0,
Northern Mallee,Sam Parker,SPark,141.49689,-35.213419,2023-03-08,2023-03-09,barley,stubble,NA,400,0,
Northern Mallee,Tim Eichler,TEich,141.1232,-35.257329,2023-03-08,2023-03-09,lentils,stubble,NA,400,1,
Northern Mallee,Trent Oakley,TOak,140.984085,-35.233253,2023-03-08,2023-03-09,wheat,stubble,NA,400,1,
Condobolin,AgStation DPI,AgStation DPI,147.2186,-33.0525,2023-03-09,2023-03-10,barley,stubble,NA,400,0,
Condobolin,Fifield,Fifield,147.4522,-32.8689,2023-03-09,2023-03-10,barley,stubble,NA,400,0,
Condobolin,Tottenham,Tottenham,147.1422,-32.3353,2023-03-09,2023-03-10,wheat,stubble,NA,400,0,
Wimmera,Bernard Lindsay,BLind,142.480923,-36.183518,2023-03-10,2023-03-11,canola,stubble,NA,400,1,
Wimmera,Brad Martin,BMart,142.490208,-36.070879,2023-03-10,2023-03-11,wheat,stubble,NA,400,0,
Wimmera,Coree McFarlan,CMcF-A,142.4042,-36.27795,2023-03-10,2023-03-11,lentils,stubble,NA,400,0,
Wimmera,Gavin Pulse,GPuls,142.314913,-36.632039,2023-03-10,2023-03-11,wheat,stubble,NA,400,0,
Wimmera,Glen Hose,GHos,142.421377,-35.893295,2023-03-10,2023-03-11,wheat,stubble,NA,400,0,
Wimmera,Greg Ruwoldt,GRuw,142.356328,-36.515782,2023-03-10,2023-03-11,canola,stubble,NA,400,0,
Wimmera,Kevin Munroe,KMun,142.363359,-35.999789,2023-03-10,2023-03-11,wheat,stubble,NA,400,0,
Wimmera,Mark Johns,MJoh,142.283535,-36.589878,2023-03-10,2023-03-11,barley,stubble,NA,400,0,
Wimmera,Peter Huttig,DHut,142.427022,-35.823004,2023-03-10,2023-03-11,wheat,stubble,NA,400,1,
Wimmera,Trevor Robinson,TRob,142.392802,-36.353017,2023-03-10,2023-03-11,unknown,stubble,NA,400,0,
Trangie,Paper Road Crop,Paper Road Crop,147.86096,-32.0377,2023-03-17,2023-03-18,wheat,stubble  (heads harvested),5% ground cover. Low biomass. No biomass photo.,400,0,
Trangie,Enmore Crop,Enmore Crop,147.76141,-32.07834,2023-03-18,2023-03-19,canola,stubble  (heads harvested),10% ground cover. Low biomass. No biomass photo,400,0,
Trangie,Enmore Crop,Enmore Crop,147.76141,-32.07834,2023-04-18,2023-04-19,canola,stubble  (heads harvested),,400,9,
Trangie,Paper Road Crop,Paper Road Crop,147.86096,-32.0377,2023-04-21,2023-04-22,faba/broad bean,n/a,,400,1,
Coonamble,Chadwick,Chadwick,148.325294,-30.86931,2023-05-04,2023-05-05,barley,stubble  (heads harvested),90% ground cover and high biomass,400,1,
Coonamble,McRae,McRae,148.28573,-30.797242,2023-05-04,2023-05-05,unknown,stubble  (heads harvested),75% ground cover and high biomass,400,0,
Coonamble,Younghusband,Younghusband,148.219118,-30.606488,2023-05-04,2023-05-05,canola,stubble  (heads harvested),40% ground cover and medium biomass,400,0,
Downs Southern,Brice,Brice,151.766667,-27.798912,2023-05-29,2023-05-30,corn,mature (flowers/heads),60% Ground cover and high biomass. Pic 835.,200,0,No activity.
Downs Southern,D Peters,D Peters,151.935791,-28.040614,2023-05-29,2023-05-30,sorghum,stubble  (heads harvested),"85% Ground cover and High biomass. Just harvested. Pic 825, 134, 630.",200,3,
Downs Southern,Free,Free,151.910441,-27.95904,2023-05-29,2023-05-30,fallow (bare surface),fallow,"85% Ground cover and high biomass. Pic 705, 253, 305, 329, 437.",200,0,No activity in the paddock however hay stacked nearby has a lot of activity.
Downs Southern,Jubb,Jubb,151.919902,-28.128233,2023-05-29,2023-05-30,barley,fallow,"15% Ground cover and low biomass. Pic 129, 616, 805, 737.",200,0,"Not active in paddock, however mice were active on road side + in neighbours recently harvested sorghum only 50m away."
Downs Southern,Kath,Kath,151.860666,-27.687003,2023-05-29,2023-05-30,wheat,fallow,80% Ground cover and Medium biomass. Pic 429.,200,0,"No activity in wheat stubble, however farmer has seen mice + active burrows noted on roadside and in sorghum stubble. Sorghum summer 22/23"
Downs Southern,Meara,Meara,151.693938,-27.89735,2023-05-29,2023-05-30,oats,fallow,15% Ground cover and low biomass. Pic 042.,200,0,No activity.
CW Gin Gin,Berida,Berida,148.383026,-31.66416,2023-05-30,2023-05-31,unknown,n/a,not listed,400,0,
CW Gin Gin,Dunromin,Dunromin,148.506767,-31.388152,2023-05-30,2023-05-31,unknown,n/a,not listed,400,0,
CW Gin Gin,Glenaire,Glenaire,148.512056,-31.493321,2023-05-30,2023-05-31,unknown,n/a,not listed,400,0,
CW Gin Gin,Hallerton,Hallerton,148.241956,-31.720368,2023-05-30,2023-05-31,unknown,young (no flowers/head),not listed,400,0,
CW Gin Gin,Karamea,Karamea,148.11238,-31.911253,2023-05-30,2023-05-31,wheat,young (no flowers/head),not listed,400,0,
CW Gin Gin,Kareelah,Kareelah,148.383026,-31.66416,2023-05-30,2023-05-31,wheat,young (no flowers/head),"""near collie, Tim""??",400,0,
CW Gin Gin,Old Bundemar,Old Bundemar,148.159382,-31.85596,2023-05-30,2023-05-31,wheat,z22-23,not listed,400,0,
CW Gin Gin,Rosewood,Rosewood,148.514731,-31.604875,2023-05-30,2023-05-31,unknown,n/a,not listed,400,0,
Central West,Col Hall,Col Hall,147.4138,-33.1442,2023-05-30,2023-05-31,pasture,NA,NA,400,0,
Central West,Helen Longhurst GR4,GR4,147.81459,-33.1564,2023-05-30,2023-05-31,oats,tillering,NA,400,0,
Central West,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2023-05-30,2023-05-31,pasture,NA,NA,200,14,
Central West,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2023-05-30,2023-05-31,pasture,NA,NA,100,19,
Central West,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2023-05-30,2023-05-31,wheat,seedling,NA,400,0,
Central West,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2023-05-30,2023-05-31,barley,tillering,NA,400,0,
Central West,Ross Armstrong GR3,GR3,148.00617,-33.14409,2023-05-30,2023-05-31,cereal unknown,tillering,NA,400,0,
Central West,Steven Hodges STH02,STH02,147.70875,-33.23237,2023-05-30,2023-05-31,cereal unknown,seedling,NA,400,0,
Central West,Tim Moon,Tim Moon,147.48473,-33.11158,2023-05-30,2023-05-31,cereal unknown,tillering,NA,400,0,
Downs Central,Anchorfield,Anchorfield,151.33328,-27.73779,2023-05-30,2023-05-31,sorghum,stubble  (heads harvested),95% Ground cover. High Biomass. Pic 830.,200,10,Very active. More active burrows just outside of 2nd transect that were not marked.
Downs Central,Formartin,Formartin,151.42749,-27.46792,2023-05-30,2023-05-31,sorghum,stubble  (heads harvested),80% Ground cover and high biomass. Pic 723.,200,19,Active
Downs Central,Rothes,Rothes,151.31515,-27.58428,2023-05-30,2023-05-31,wheat,fallow,"50% Ground cover and Low biomass. Pic 342, 219.",200,0,"No activity in transects, however active on roadsides. Burrow on roadside lined with wild oats seeds."
Downs Central,Trifel,TriWLine,151.45981,-27.74426,2023-05-30,2023-05-31,chickpea/mung beans,stubble  (heads harvested),50% Groundcover and low biomass. Pic 731.,200,0,No activity.
Downs Central,Trifel2,Trifel2,NA,NA,2023-05-30,2023-05-31,sorghum,n/a,"Not a true indication of activity. A lot of grain (sorghum) on the ground. Pic. 024, 413, 629, 256",200,9,
Downs Central,Waddells 1,Waddells 1,151.44809,-27.39602,2023-05-30,2023-05-31,wheat,fallow,65% Ground cover and Medium biomass. Pic 702.,200,1,No activity.
Liverpool Plains,Baker,Baker,150.373962,-31.203925,2023-06-06,2023-06-07,cereal,young (no flowers/head),10% and low biomass,400,0,
Liverpool Plains,Donaldson,Donaldson,150.064208,-30.739469,2023-06-06,2023-06-07,canola,mature (flowers/heads),60% medium biomass,400,0,
Liverpool Plains,Grant,Grant,150.553969,-31.394433,2023-06-06,2023-06-07,cereal,young (no flowers/head),45% and low biomass,400,0,
Liverpool Plains,Hobdon,Hobdon,150.005986,-30.603342,2023-06-06,2023-06-07,fallow (bare surface),fallow,60% and medium,400,0,
Liverpool Plains,Hubbard,Hubbard,150.278447,-31.128569,2023-06-06,2023-06-07,cereal,mature (flowers/heads),60% and med biomass,400,0,
Liverpool Plains,Loveridge,Loveridge,150.117565,-30.835795,2023-06-06,2023-06-07,cereal,fallow,70% and high biomass,400,0,
Liverpool Plains,Martin,Martin,150.278525,-31.050592,2023-06-06,2023-06-07,wheat,young (no flowers/head),70% and medium biomass,400,0,
Liverpool Plains,McCliven,McCliven,150.130513,-30.797929,2023-06-06,2023-06-07,fallow (bare surface),fallow,20% low biomass,400,0,
Liverpool Plains,Pursehouse1,Pursehouse1,150.511622,-31.343866,2023-06-06,2023-06-07,cereal,young (no flowers/head),70% and high biomass,400,0,
Liverpool Plains,Pursehouse2,Pursehouse2,150.480243,-31.275183,2023-06-06,2023-06-07,sorghum,fallow,10% and low biomass,400,0,
Moree,Alawah,Alawah,150.076595,-28.978815,2023-06-07,2023-06-08,faba/broad bean,young (no flowers/head),20%  and low biomass,400,0,
Moree,Boonery,Boonery,149.99117,-29.00356,2023-06-07,2023-06-08,canola,young (no flowers/head),30% and low biomass,400,0,
Moree,Glenayr,Glenayr,150.12524,-28.89312,2023-06-07,2023-06-08,wheat,young (no flowers/head),60% and medium biomass,400,0,
Moree,Kingsley,Kingsley,149.89978,-29.42085,2023-06-07,2023-06-08,wheat,young (no flowers/head),20 % low biomass,400,0,wheat?
Moree,Leverton,Leverton,150.029643,-29.183199,2023-06-07,2023-06-08,sorghum,stubble  (heads harvested),60 % medium biomass,400,3,? Wheat recently sown into sorghum stubble
Moree,Lorne,Lorne,150.02315,-29.1274,2023-06-07,2023-06-08,fallow (bare surface),fallow,20%  and low biomass,400,0,"Mouse activity observed in sheds and paddock at night by the owner

wheat to be planted in next rain"
