north_south,region,site,subsite,longitude,latitude,date_start_session,date_end_session,session_length_days,crop_type,crop_stage,trap_type,date,survey_night,traps_set,phantoms,traps_night,mice_night,glm,trap_location_x,trap_location_y,individual_id,class,ear_mark,fate,sex,age,weight_g,length_mm,vagina,teats,pregnant,uterus,uterus_scars,embryos,embryo_length,testis,breeding_status
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,1,3,,first_capture,NA,released,male,NA,16.5,75,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,1,4,,first_capture,NA,released,male,NA,10,68,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,1,5,,first_capture,NA,released,male,NA,13,72,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,1,6,,first_capture,NA,released,female,NA,16,77,closed,not_visible,no,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,2,6,,first_capture,NA,dead,male,NA,7.5,62,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,2,6,,recapture_within_trip,2,released,male,NA,14.5,79,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,2,5,,first_capture,NA,released,female,NA,14.5,77,closed,not_visible,no,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,2,4,,first_capture,NA,released,female,NA,16,79,closed,not_visible,no,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,2,3,,first_capture,NA,released,female,NA,13.5,77,closed_membrane,present_fur_at_base,no,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,2,2,,recapture_within_trip,2,released,male,NA,18.5,86,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,2,1,,first_capture,NA,released,male,NA,17.5,83,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,3,1,,first_capture,NA,released,male,NA,12.5,79,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,3,2,,first_capture,NA,released,female,NA,13.5,70,perforate_small,present_fur_at_base,,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,3,3,,first_capture,NA,released,male,NA,8.5,68,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,3,4,,first_capture,NA,released,male,NA,13,76,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,3,5,,first_capture,NA,released,female,NA,19,79,closed,present_fur_at_base,,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,3,6,,first_capture,NA,released,male,NA,7.5,66,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,4,6,,recapture_within_trip,2,released,male,NA,12.5,73,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,4,5,,first_capture,NA,released,female,NA,12,72,closed_membrane,not_visible,,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,4,4,,first_capture,NA,released,male,NA,14,73,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,4,3,,first_capture,NA,released,male,NA,17,78,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,4,2,,first_capture,NA,released,male,NA,9.5,66,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,4,1,,first_capture,NA,released,male,NA,12,72,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,5,1,,recapture_within_trip,2,released,female,NA,19,79,closed,present_fur_at_base,no,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,5,2,,recapture_within_trip,1,released,male,NA,11,68,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,5,3,,recapture_within_trip,1,released,male,NA,14,72,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,5,4,,recapture_within_trip,2,released,male,NA,16,75,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,5,5,,first_capture,NA,released,male,NA,8.5,62,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,5,6,,first_capture,NA,released,female,NA,14.5,71,perforate_small,present_large_fur_not_at_base,no,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,6,6,,recapture_within_trip,1,released,male,NA,18,74,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,6,5,,first_capture,NA,released,female,NA,13,72,closed_membrane,present_fur_at_base,no,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,6,4,,first_capture,NA,released,female,NA,15,78,closed,present_large_fur_not_at_base,no,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,6,3,,first_capture,NA,released,male,NA,8.5,70,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-03-03,2021-03-05,3,barley,stubble,longworth,2021-03-05,3,36,1,35,36,1,6,2,,first_capture,NA,released,male,NA,19,80,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2021-09-07,2021-09-09,3,fence line,NA,longworth,2021-09-07,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2021-09-07,2021-09-09,3,fence line,NA,longworth,2021-09-07,1,15,1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2021-09-07,2021-09-09,3,wheat,tillering,longworth,2021-09-07,1,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-09-07,2021-09-09,3,canola,ripening/ripe,longworth,2021-09-07,1,36,0,36,1,1,3,3,,first_capture,2,released,male,NA,15,75,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2021-09-07,2021-09-09,3,fence line,NA,longworth,2021-09-08,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2021-09-07,2021-09-09,3,fence line,NA,longworth,2021-09-08,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2021-09-07,2021-09-09,3,wheat,tillering,longworth,2021-09-08,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-09-07,2021-09-09,3,canola,ripening/ripe,longworth,2021-09-08,2,36,0,36,1,1,5,2,,recapture_within_trip,1,released,male,NA,15,75,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2021-09-07,2021-09-09,3,fence line,NA,longworth,2021-09-09,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2021-09-07,2021-09-09,3,fence line,NA,longworth,2021-09-09,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2021-09-07,2021-09-09,3,wheat,tillering,longworth,2021-09-09,3,36,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-09-07,2021-09-09,3,canola,ripening/ripe,longworth,2021-09-09,3,36,0,36,3,1,5,2,,first_capture,NA,released,female,NA,16,68,closed_membrane,not_visible,no,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-09-07,2021-09-09,3,canola,ripening/ripe,longworth,2021-09-09,3,36,0,36,3,1,5,6,,first_capture,NA,released,male,NA,12,70,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2021-09-07,2021-09-09,3,canola,ripening/ripe,longworth,2021-09-09,3,36,0,36,3,1,4,2,,recapture_within_trip,NA,released,male,NA,15,76,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2022-03-09,2022-03-11,3,fence line,NA,longworth,2022-03-09,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2022-03-09,2022-03-11,3,fence line,NA,longworth,2022-03-09,1,15,0,15,1,2,NA,NA,,first_capture,1,released,female,NA,18,68,closed,not_visible,no,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2022-03-09,2022-03-11,3,wheat,stubble,longworth,2022-03-09,1,36,0,36,1,1,6,6,,first_capture,1,released,male,NA,11.5,70,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2022-03-09,2022-03-11,3,canola,stubble,longworth,2022-03-09,1,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2022-03-09,2022-03-11,3,fence line,NA,longworth,2022-03-10,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2022-03-09,2022-03-11,3,fence line,NA,longworth,2022-03-10,2,15,1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2022-03-09,2022-03-11,3,wheat,stubble,longworth,2022-03-10,2,36,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2022-03-09,2022-03-11,3,canola,stubble,longworth,2022-03-10,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2022-03-09,2022-03-11,3,fence line,NA,longworth,2022-03-11,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2022-03-09,2022-03-11,3,fence line,NA,longworth,2022-03-11,3,15,0,15,1,2,NA,NA,,first_capture,NA,released,male,NA,14.5,66,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2022-03-09,2022-03-11,3,wheat,stubble,longworth,2022-03-11,3,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2022-03-09,2022-03-11,3,canola,stubble,longworth,2022-03-11,3,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2022-06-16,2022-06-18,3,fence line,NA,longworth,2022-06-16,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2022-06-16,2022-06-18,3,fence line,NA,longworth,2022-06-16,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2022-06-16,2022-06-18,3,fallow,NA,longworth,2022-06-16,1,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2022-06-16,2022-06-18,3,fallow,NA,longworth,2022-06-16,1,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2022-06-16,2022-06-18,3,fence line,NA,longworth,2022-06-17,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2022-06-16,2022-06-18,3,fence line,NA,longworth,2022-06-17,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2022-06-16,2022-06-18,3,fallow,NA,longworth,2022-06-17,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2022-06-16,2022-06-18,3,fallow,NA,longworth,2022-06-17,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2022-06-16,2022-06-18,3,fence line,NA,longworth,2022-06-18,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2022-06-16,2022-06-18,3,fence line,NA,longworth,2022-06-18,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2022-06-16,2022-06-18,3,fallow,NA,longworth,2022-06-18,3,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2022-06-16,2022-06-18,3,fallow,NA,longworth,2022-06-18,3,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2022-09-06,2022-09-08,3,fence line,NA,longworth,2022-09-06,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2022-09-06,2022-09-08,3,fence line,NA,longworth,2022-09-06,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2022-09-06,2022-09-08,3,canola,flowering,longworth,2022-09-06,1,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2022-09-06,2022-09-08,3,wheat,tillering,longworth,2022-09-06,1,36,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2022-09-06,2022-09-08,3,fence line,NA,longworth,2022-09-07,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2022-09-06,2022-09-08,3,fence line,NA,longworth,2022-09-07,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2022-09-06,2022-09-08,3,canola,flowering,longworth,2022-09-07,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2022-09-06,2022-09-08,3,wheat,tillering,longworth,2022-09-07,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2022-09-06,2022-09-08,3,fence line,NA,longworth,2022-09-08,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2022-09-06,2022-09-08,3,fence line,NA,longworth,2022-09-08,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2022-09-06,2022-09-08,3,canola,flowering,longworth,2022-09-08,3,36,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2022-09-06,2022-09-08,3,wheat,tillering,longworth,2022-09-08,3,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2023-03-01,2023-03-03,3,fence line,NA,longworth,2023-03-01,1,15,0,15,2,2,NA,NA,,first_capture,1,released,male,NA,16,76,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2023-03-01,2023-03-03,3,fence line,NA,longworth,2023-03-01,1,15,0,15,2,2,NA,NA,,first_capture,1,released,male,NA,14,78,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2023-03-01,2023-03-03,3,fence line,NA,longworth,2023-03-01,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2023-03-01,2023-03-03,3,canola,stubble,longworth,2023-03-01,1,36,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2023-03-01,2023-03-03,3,wheat,stubble,longworth,2023-03-01,1,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2023-03-01,2023-03-03,3,fence line,NA,longworth,2023-03-02,2,15,0,15,3,2,NA,NA,,first_capture,2,released,female,NA,12,73,perforate_small,not_visible,no,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2023-03-01,2023-03-03,3,fence line,NA,longworth,2023-03-02,2,15,0,15,3,2,NA,NA,,recapture_within_trip,3,released,male,NA,13.75,78,NA,NA,,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2023-03-01,2023-03-03,3,fence line,NA,longworth,2023-03-02,2,15,0,15,3,2,NA,NA,,first_capture,2,released,female,NA,16.75,80,perforate_small,present_fur_at_base,yes,NA,NA,NA,NA,NA,no_sign_breeding
south,Central West NSW,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2023-03-01,2023-03-03,3,fence line,NA,longworth,2023-03-02,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Central West NSW,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2023-03-01,2023-03-03,3,canola,stubble,longworth,2023-03-02,2,36,0,36,1,1,3,6,,first_capture,2,released,female,NA,11.75,78,perforate_small,not_visible,no,NA,NA,NA,NA,NA,no_sign_breeding
